attempt_id,session_id,unit_id,phase,task,llm_mode,selected_option,shown_at_epoch_ms,answered_at_epoch_ms,active_ms,hidden_ms,idle_ms,hidden_count,blur_count,had_background,is_valid,invalid_reason,created_at
167e30da-08ff-4cc3-a09b-a6c248fc7dd7,28450cde-2982-4aee-8770-5d20e681b626,essay0002_sentence05,normal,llm,prompt1,IMPLICATION,1774336403484,1774336403484,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:13:23.679Z
9ecb0db5-604b-4e85-9927-4d6fc074d8ea,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence01,normal,llm,prompt1,EXPLANATION,1774337463298,1774337463298,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:31:03.728Z
4b6c707d-01ab-4583-a6cb-622783315f4a,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence02,normal,llm,prompt1,EVALUATION,1774337463819,1774337463819,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:31:04.060Z
1a17e282-8501-4c3e-9be1-45480e92e9f9,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774337464150,1774337464150,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:31:04.427Z
2a2cc083-7dc7-438f-a19b-083fc9712369,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence04,normal,llm,prompt1,APPLICATION,1774337464642,1774337464642,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:31:04.931Z
d9e9d1cf-eb4d-4d06-9491-53e681cc7cc9,28450cde-2982-4aee-8770-5d20e681b626,essay0003_sentence05,normal,llm,prompt1,IMPLICATION,1774337465131,1774337465131,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:31:05.323Z
2320afd3-c971-4460-9613-d725d25efa83,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence01,normal,manual,,EXPLANATION,1774335008789,1774335031640,18529,0,4006,0,0,0,1,,2026-03-24T06:50:31.882Z
087c710d-98ab-4047-9a6d-38f016ac1ef2,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence02,normal,manual,,EXPLANATION,1774335032503,1774335059607,10018,0,17031,0,0,0,1,,2026-03-24T06:50:59.769Z
089bb1a1-3154-4709-970f-de40933067df,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence03,normal,manual,,APPLICATION,1774335060356,1774335087062,10018,0,16529,0,0,0,1,,2026-03-24T06:51:27.213Z
740e2fb8-8afe-4a80-988b-a4bc65736c7e,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence04,normal,manual,,EVALUATION,1774335087828,1774335114188,9517,0,16527,0,0,0,1,,2026-03-24T06:51:54.271Z
daf6cbed-f4aa-41e1-8e41-a96d1c67e872,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence05,normal,manual,,RESPONSIBILITY,1774335114606,1774335127924,9514,0,3506,0,0,0,1,,2026-03-24T06:52:08.047Z
dbfc9a23-cad7-41a5-bb95-77f8e34c7e04,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence01,normal,manual,,EXPLANATION,1774335140528,1774335148020,7012,0,0,0,0,0,1,,2026-03-24T06:52:28.097Z
aba9d0f5-5b0c-4075-a533-257205585a3b,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence02,normal,manual,,EVALUATION,1774335148429,1774335163900,9515,0,5510,0,0,0,1,,2026-03-24T06:52:44.014Z
239d6f33-4c40-4de4-bff2-847c29b62464,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence03,normal,manual,,EVALUATION,1774335164501,1774335183041,10017,0,8514,0,0,0,1,,2026-03-24T06:53:03.254Z
0674f00a-2838-4a88-8e2c-544e8edd99ba,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence04,normal,manual,,RESPONSIBILITY,1774335183677,1774335188380,4508,0,0,0,0,0,1,,2026-03-24T06:53:08.452Z
daf9c284-b1ef-4888-a5f3-c9017bee15ab,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence05,normal,manual,,APPLICATION,1774335188772,1774335193655,4508,0,0,0,0,0,1,,2026-03-24T06:53:13.744Z
14e9a91c-d9fd-4f86-85bc-2b43e7d10f3b,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence01,normal,manual,,RESPONSIBILITY,1774335198248,1774335222386,9514,0,14522,0,0,0,1,,2026-03-24T06:53:42.498Z
b05eacd3-7fd5-445f-ab9b-b6562fad0940,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence02,normal,manual,,EXPLANATION,1774335222994,1774335233542,10015,0,501,0,0,0,1,,2026-03-24T06:53:53.619Z
3eba8b01-8afa-4c33-b958-2e9e13520b6a,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence03,normal,manual,,EXPLANATION,1774335233942,1774335238819,4506,0,0,0,0,0,1,,2026-03-24T06:53:58.921Z
2b6327a9-35f6-4b7d-9d67-eb76861d3659,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence04,normal,manual,,APPLICATION,1774335239378,1774335248007,8514,0,0,0,0,0,1,,2026-03-24T06:54:08.086Z
7676e8ca-bac5-4efe-b7e8-6a40d3e6f2cc,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence05,normal,manual,,EVALUATION,1774335248403,1774335266690,9512,0,8513,0,0,0,1,,2026-03-24T06:54:26.769Z
e3bfa4d2-8af0-4f38-a2dd-fcc49310a50a,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence01,normal,llm,prompt1,EXPLANATION,1774336263666,1774336263666,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:03.738Z
49ad0e53-1e51-4275-8d7c-ce554dda50a9,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence02,normal,llm,prompt1,EVALUATION,1774336313166,1774336313166,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:53.250Z
d599aebc-ddf2-4cdf-a178-384ae8207704,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence04,normal,llm,prompt1,APPLICATION,1774336325551,1774336325551,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:05.733Z
218f547d-8fb7-4e93-8316-94e444de433d,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774336327242,1774336327242,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:07.294Z
8c7486aa-1a03-4ac2-a6fa-85b5fa770091,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0001_sentence05,normal,llm,prompt1,IMPLICATION,1774336328280,1774336328280,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:08.346Z
8c32dda1-18a0-4e57-866d-839aad2ec27d,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence01,normal,llm,prompt1,EXPLANATION,1774336379224,1774336379224,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:59.398Z
4824f2a0-7071-4164-98e7-9de0f7157fc7,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence02,normal,llm,prompt1,EVALUATION,1774336384630,1774336384630,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:13:04.715Z
7c4a6a27-23e1-44a5-aa5b-8d7898d288dc,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774336388810,1774336388810,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:13:09.041Z
d2b75c76-f52d-4685-ab15-5f4823dd9429,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence04,normal,llm,prompt1,APPLICATION,1774336395419,1774336395419,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:13:15.537Z
70846f5d-6c2f-428b-a89e-c4bc9bc0c5d5,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0002_sentence05,normal,llm,prompt1,IMPLICATION,1774336400103,1774336400103,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:13:20.281Z
444922fe-31ba-4bf2-b5a4-5f0aa377dea1,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence01,normal,llm,prompt1,EVALUATION,1774336428158,1774336428158,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:13:48.385Z
442d2b1a-e479-4ccc-9e19-c5ea2ecde5b5,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence02,normal,llm,prompt1,EXPLANATION,1774336438368,1774336438368,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:13:58.477Z
3831b54e-05c1-4d5a-a835-38a2ba723cab,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774336442682,1774336442682,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:14:02.746Z
10b06557-31da-4910-9cf3-b0d6d2bb4b3d,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence04,normal,llm,prompt1,APPLICATION,1774336444096,1774336444096,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:14:04.330Z
46ec4c24-4580-4b0b-841d-b1789ce3bf41,2af3b490-b6e8-40c2-8b85-cfa280ac6905,essay0003_sentence05,normal,llm,prompt1,RESPONSIBILITY,1774336455127,1774336455127,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:14:15.206Z
2f8dbf5f-fd15-4a4a-8d33-ef9014e04e75,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence01,normal,manual,,EXPLANATION,1774336261275,1774336264986,3506,0,0,0,0,0,1,,2026-03-24T07:11:05.073Z
82db4487-5856-4449-b80b-80b85ca7ac1f,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence02,normal,manual,,EVALUATION,1774336265387,1774336266435,1001,0,0,0,0,0,1,,2026-03-24T07:11:06.678Z
7e17cb86-d838-4e78-909d-f8c54b57969d,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence03,normal,manual,,EXPLANATION,1774336267259,1774336267632,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:07.820Z
e09ca00a-0479-4434-af42-8436be22a185,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence04,normal,manual,,EVALUATION,1774336268240,1774336268668,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:08.774Z
5349a542-e703-4826-b8c5-783f31ef1984,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence05,normal,manual,,RESPONSIBILITY,1774336269225,1774336269620,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:09.721Z
ffed6846-b9d2-44a5-85c5-761cca120e51,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence01,normal,manual,,EXPLANATION,1774336274307,1774336276670,2003,0,0,0,0,0,1,,2026-03-24T07:11:16.744Z
6988a5bf-ba23-4dac-9d26-48e56f3b0360,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence02,normal,manual,,APPLICATION,1774336277065,1774336277603,502,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:17.669Z
41277ac7-093f-4e1d-b777-2626ec34d57a,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence03,normal,manual,,RESPONSIBILITY,1774336277988,1774336278488,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:18.568Z
8ecb51f9-275c-4603-93c4-b41c40436734,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence04,normal,manual,,APPLICATION,1774336278887,1774336279305,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:19.360Z
d0dc138d-a21e-431b-a0f4-ce3d2aef2120,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence05,normal,manual,,RESPONSIBILITY,1774336279670,1774336280088,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:20.238Z
d4fe5b29-8269-4a7e-bd25-f509af84deef,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence01,normal,manual,,EXPLANATION,1774336288071,1774336289034,501,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:29.588Z
f9876986-f6e7-47f2-bc41-818a41980ffe,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence02,normal,manual,,EVALUATION,1774336289903,1774336291568,1501,0,0,0,0,0,1,,2026-03-24T07:11:31.635Z
269ea243-9a99-4e44-886a-6bc2d5e5ef7f,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence03,normal,manual,,RESPONSIBILITY,1774336292163,1774336292767,500,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:32.827Z
e4e229fd-d749-4a93-974e-a41877628a4d,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence04,normal,manual,,APPLICATION,1774336293204,1774336293703,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:33.882Z
a0720f7b-d446-4c96-b872-15b5cc15319a,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence05,normal,manual,,RESPONSIBILITY,1774336294291,1774336294752,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:11:34.922Z
f855681e-1be7-4d28-a6a0-b7c63acdd9b5,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence01,normal,llm,prompt1,CODE,1774336325662,1774336325662,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:05.921Z
7a63b5eb-721e-4dfe-bef1-6fdac2cc0757,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence02,normal,llm,prompt1,EVALUATION,1774336326220,1774336326220,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:06.328Z
1559d6dc-40d1-42da-ab38-ea9f21ef78d0,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774336326548,1774336326548,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:06.615Z
ca543529-42b8-44ca-9674-7c06a2d21e0b,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence04,normal,llm,prompt1,APPLICATION,1774336326734,1774336326734,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:06.793Z
15673280-9ace-4756-8356-761b73c7f265,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0001_sentence05,normal,llm,prompt1,IMPLICATION,1774336326912,1774336326912,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:12:07.008Z
63cee02d-a60c-45ea-8016-d22fc60f7b44,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence01,normal,llm,prompt1,EXPLANATION,1774336505221,1774336505221,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:15:05.368Z
08fa31bb-608b-4de6-bf7a-2c3cc1369bf3,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence02,normal,llm,prompt1,EVALUATION,1774336505798,1774336505798,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:15:05.964Z
e71cf09d-a37a-4053-b263-d525d755c8ee,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774336506149,1774336506149,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:15:06.209Z
f3e19f0c-61b8-4bcb-a781-a54acb446108,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence04,normal,llm,prompt1,APPLICATION,1774336506332,1774336506332,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:15:06.428Z
8ac87970-bf3a-4730-a9b8-37e100b25589,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0002_sentence05,normal,llm,prompt1,IMPLICATION,1774336506613,1774336506613,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:15:06.731Z
0b740ad3-ac6a-42b5-bcba-67ddc971ed30,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence01,normal,llm,prompt2,EXPLANATION,1774336755829,1774336755829,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:19:15.945Z
03e1711d-26eb-46ab-b764-00f911f9c9b6,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence02,normal,llm,prompt2,EVALUATION,1774336756068,1774336756068,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:19:16.124Z
8910cf2e-1eb1-4384-a14c-838c162154a8,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence03,normal,llm,prompt2,RESPONSIBILITY,1774336756259,1774336756259,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:19:16.322Z
733a3457-1a0d-4b4a-80fc-b64874819f6b,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence04,normal,llm,prompt2,APPLICATION,1774336756459,1774336756459,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:19:16.519Z
6a2fcff8-e638-4603-a6a4-f1f2b3c04f7f,2e1928bd-3a92-4c28-b5d8-0007e75eefdf,essay0003_sentence05,normal,llm,prompt2,IMPLICATION,1774336756650,1774336756650,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T07:19:16.711Z
4efde322-517e-42d9-b0f9-40462f563708,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence01,normal,manual,,EXPLANATION,1774328727661,1774328735859,8001,0,0,0,0,0,1,,2026-03-24T05:05:37.372Z
970000c7-a05e-4216-8f49-abf81726e66a,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence02,normal,manual,,EXPLANATION,1774328738239,1774328754992,9502,0,7000,0,0,0,1,,2026-03-24T05:05:56.539Z
30f16cfc-0c3c-4084-9171-2accff15110f,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence03,normal,manual,,APPLICATION,1774328757404,1774329085315,19502,291714,16285,1,3,1,0,too_much_background_time,2026-03-24T05:11:27.884Z
ed786867-c762-423f-bdd0-6e3f538f3ca3,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence04,normal,manual,,EVALUATION,1774329089019,1774329091233,2001,0,0,0,0,0,1,,2026-03-24T05:11:32.659Z
0923cdd6-2b54-415b-a7b0-ca68c364eda0,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence05,normal,manual,,EVALUATION,1774329093765,1774329183646,9502,48853,31147,1,2,1,0,too_much_background_time,2026-03-24T05:13:05.332Z
26d65174-f343-4319-951e-2ed215fb7a04,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence01,normal,manual,,RESPONSIBILITY,1774329518916,1774331163961,9501,860469,46031,3,5,1,0,too_much_background_time,2026-03-24T05:46:06.381Z
11dc0e44-2d65-4bd2-b099-3802051268fc,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence02,normal,manual,,EVALUATION,1774331167418,1774331167943,501,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:46:09.099Z
102cb47b-e408-47b7-ad72-bba9d5675876,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence03,normal,manual,,IMPLICATION,1774331170140,1774331171404,1001,0,0,0,0,0,1,,2026-03-24T05:46:13.313Z
6572992b-94b5-49f7-a909-4cef6da96385,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence04,normal,manual,,APPLICATION,1774331174323,1774331269134,9501,18000,67000,0,1,1,1,,2026-03-24T05:47:50.914Z
df39325e-e62c-4810-b14d-296ebff180f9,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence05,normal,manual,,APPLICATION,1774331271932,1774331273005,1001,0,0,0,0,0,1,,2026-03-24T05:47:54.192Z
92c54826-2ff0-4692-9ee0-ee839cf33166,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence01,normal,manual,,RESPONSIBILITY,1774331283417,1774331286156,2502,0,0,0,0,0,1,,2026-03-24T05:48:07.569Z
54a8e698-5827-4737-b5dd-67a8c55055ae,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence02,normal,manual,,EVALUATION,1774331288574,1774331289777,1000,0,0,0,0,0,1,,2026-03-24T05:48:10.945Z
6ce8cfbb-252c-4274-a4ac-6c5d842638b3,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence03,normal,manual,,EXPLANATION,1774331292344,1774331293223,501,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:48:14.632Z
6baedd34-c261-4a73-80b2-34d63b494866,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence04,normal,manual,,APPLICATION,1774331295607,1774331296910,1001,0,0,0,0,0,1,,2026-03-24T05:48:18.084Z
f889c5f8-1122-4e72-9fa4-b1ef0c7639c8,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence05,normal,manual,,EXPLANATION,1774331299016,1774331300265,1001,0,0,0,0,0,1,,2026-03-24T05:48:21.680Z
2e995f3c-a369-4321-b1ba-e011c0493db1,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence01,normal,llm,prompt1,EXPLANATION,1774331327514,1774331327514,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:48:48.944Z
39888a4f-6ab2-4d1b-baf4-8bdb77973b8a,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence02,normal,llm,prompt1,IMPLICATION,1774331330096,1774331330096,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:48:51.260Z
ad7cc0e7-04b1-4a00-9029-a934f2d534e2,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence03,normal,llm,prompt1,APPLICATION,1774331332032,1774331332032,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:48:53.183Z
792d5939-c558-47a9-87bd-5b0361f5016f,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence04,normal,llm,prompt1,APPLICATION,1774331333973,1774331333973,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:48:55.388Z
2c9bd2f1-1cc0-4b9d-8098-6edfa780a386,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0001_sentence05,normal,llm,prompt1,IMPLICATION,1774331336159,1774331336159,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:48:57.310Z
cf2604b1-8cdd-4be4-a01b-7b2636a5bc31,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence01,normal,llm,prompt1,EXPLANATION,1774331355969,1774331355969,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:49:17.393Z
1bbb00da-5b71-4b15-b668-f2020a3e42e8,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence02,normal,llm,prompt1,EVALUATION,1774331358138,1774331358138,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:49:19.306Z
1888c49d-efd2-430c-9bba-6df0fd40e38f,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774331360156,1774331360156,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:49:21.328Z
6af94c73-192d-4647-8ed0-df158f959a0f,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence04,normal,llm,prompt1,APPLICATION,1774331362102,1774331362102,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:49:23.600Z
c89fb4bf-9b54-4a03-8cb0-6335c1aea785,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0002_sentence05,normal,llm,prompt1,IMPLICATION,1774331364353,1774331364353,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:49:25.522Z
7aa16e2e-54fc-47a1-ae9a-7cd27f6ad980,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence01,normal,llm,prompt1,RESPONSIBILITY,1774331562734,1774331562734,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:52:45.557Z
97bd7947-d6dc-44bb-bb9d-dfe2306b3860,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence02,normal,llm,prompt1,EVALUATION,1774331566360,1774331566360,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:52:47.528Z
427c5ba3-7025-40b8-9356-01a0c2d5d13f,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence03,normal,llm,prompt1,RESPONSIBILITY,1774331568309,1774331568309,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:52:49.470Z
ad5053be-45ad-48ae-b047-9ce508635965,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence04,normal,llm,prompt1,APPLICATION,1774331570255,1774331570255,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:52:51.700Z
c781a5df-e079-4607-b958-2ca322f9c4be,2f601dd0-6b8f-459d-90ab-3d4ae9eac4fc,essay0003_sentence05,normal,llm,prompt1,IMPLICATION,1774331572487,1774331572487,0,0,0,0,0,0,0,active_ms_too_low,2026-03-24T05:52:53.666Z
47dcb767-fb43-4c79-8394-d72de6b1d8a2,30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence01,normal,manual,,EXPLANATION,1774334980175,1774335000862,20337,0,0,0,0,0,1,,2026-03-24T06:50:01.071Z
cfe667e1-340a-4b43-87de-02a706c76fe6,30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence02,normal,manual,,EXPLANATION,1774335128356,1774335135694,7096,0,0,0,0,0,1,,2026-03-24T06:52:15.813Z
0e8a643b-a445-4dcf-9cd0-53842baa4655,30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence03,normal,manual,,APPLICATION,1774335136328,1774335138899,2505,0,0,0,0,0,1,,2026-03-24T06:52:18.964Z
04f97a61-26ca-4441-acdb-b1c2d9deafc0,30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence04,normal,manual,,EVALUATION,1774335139440,1774335162937,15242,0,8160,0,0,0,1,,2026-03-24T06:52:43.050Z
bfe45d88-ac14-4382-9293-4a3bdfcd8c31,30bfee22-9825-4049-8354-d41f225ecfef,essay0001_sentence05,normal,manual,,RESPONSIBILITY,1774335163689,1774335168086,4041,0,0,0,0,0,1,,2026-03-24T06:52:48.220Z
e7d3cc3e-5897-48d7-9a4b-0c9570fde7cf,30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence01,normal,manual,,EXPLANATION,1774335229210,1774335236473,7101,0,0,0,0,0,1,,2026-03-24T06:53:56.558Z
d5fa6542-bf1b-473b-a8c9-95d7d9149e46,30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence02,normal,manual,,IMPLICATION,1774335236889,1774335250124,13223,0,0,0,0,0,1,,2026-03-24T06:54:10.235Z
6eaaf1ee-2f48-42eb-991b-3e29c0613840,30bfee22-9825-4049-8354-d41f225ecfef,essay0002_sentence03,normal,manual,,EVALUATION,1774335250692,1774335268974,17809,0,0,0,0,0,1,,2026-03-24T06:54:29.175Z
